,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review,reviewers_Id
1202,ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,Museum Nasional,Ivan Patmadiwiria,5,"I love history. I love museum.
Museum Nasional Indonesia surprisingly keep some interesting and wonderful artifacts. And now the whole museum has been rearranged, become more interesting and nicer to browse around. There are also volunteers who speak English, Japanese, and Korean for foreign visitors.",1006
1203,ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,Museum Nasional,Christian Hansen,5,"Went to this museum a couple of hours before closing. Beware that they close already at 4pm, so get there early, because you can easily spend more than 2 hours here. There are multiple floors and exhibitions, that showcase the old history of Indonesia. Highly recommended, and good access to see other things in Jakarta.",456
1204,ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,Museum Nasional,Milda,5,"Well managed museum. Their collection is very very complete if i may say, one of the best place to learn about Indonesian history.

The place is very clean, staffs are friendly.
General admission is very cheap compares to what we could get inside the museum. You only need to pay 5k rupiah to enter this museum.",1361
1205,ChIJnT4GBcKMaS4RpYaaMt9Gb0I,"Hutan Kota Pondok Kelapa,Komplek DKI Jakarta Timur",Carolina Retno,5,Adem.. Time spent among trees is never time wasted,428
1206,ChIJnT4GBcKMaS4RpYaaMt9Gb0I,"Hutan Kota Pondok Kelapa,Komplek DKI Jakarta Timur",Ali Rahmat,5,I love it,166
1207,ChIJnT4GBcKMaS4RpYaaMt9Gb0I,"Hutan Kota Pondok Kelapa,Komplek DKI Jakarta Timur",daud Ikhsan,2,No easy access to get into the hutan kota,2252
1208,ChIJnT4GBcKMaS4RpYaaMt9Gb0I,"Hutan Kota Pondok Kelapa,Komplek DKI Jakarta Timur",Ridho Rachman,5,Good,1690
1209,ChIJnT4GBcKMaS4RpYaaMt9Gb0I,"Hutan Kota Pondok Kelapa,Komplek DKI Jakarta Timur",budi Ucok silalahi,5,Recommended place for jogging...u can feel like on the jungle,2236
1210,ChIJby43F6P3aS4RlaJEAUa5WCg,Hutan Kota Kembangan Utara,Aditya D (Div),4,"A city forest which hidden in some citizen houses in Taman Kota Street, around Kembangan Utara, Kembangan District, West Jakarta. It could be great if the walk path isn't limited to 150 metres. Hopefully it could be used for jogging next time around.",89
1211,ChIJby43F6P3aS4RlaJEAUa5WCg,Hutan Kota Kembangan Utara,Eka Deny,4,Mini forest surrounded by houses. High tree and fresh air breeze. But less facility there. I think it still can be developed for more.,645
1212,ChIJby43F6P3aS4RlaJEAUa5WCg,Hutan Kota Kembangan Utara,Bagus Ilman,5,"This is literally ""hutan"". Don't expect to find any sport/leisure facility that you normally found in city park. There is no gym, no jogging track, no fountain, statue, etc. Only one main footpath and lots of tree.
The good thing is, this place is very relaxed, comfortable, and quiet. Suitable for those who wants to retreat from city crowd.",348
1213,ChIJby43F6P3aS4RlaJEAUa5WCg,Hutan Kota Kembangan Utara,Nur Jamal,5,Adem,1509
1214,ChIJby43F6P3aS4RlaJEAUa5WCg,Hutan Kota Kembangan Utara,Maning Yunias,4,Feel fresh and away from stressing routine,1279
1215,ChIJC0oaZ-jtaS4R9kSsGB5ABas,Taman Dadap Merah,Roslan Zaris,3,"One of public park ( hutan kota) at  Kebagusan, the pond filled with garbage. Need more attention too make it clean and confortable walking along",1748
1216,ChIJC0oaZ-jtaS4R9kSsGB5ABas,Taman Dadap Merah,Dwi Retno Mulyaningrum,4,"This is a public park, so that you can visit this place for free. It used to be place for surrounding communities to have same relaxing activities in the weekend. Walking, jogging, playing or just spending time with family are good options in here. The park is clean, since there are some park staffs who always cleaning the park in the morning.",618
1217,ChIJC0oaZ-jtaS4R9kSsGB5ABas,Taman Dadap Merah,Ichsan Rahmany,4,"A nice little park in the outskirts of South Jakarta.
Has a smelly pond which is filled with drainage water from the surrounding areas.
And there were several park-goers who were smoking. Which is a big deal breaker, as parks are supposed to be smoke-free areas as regulated by the Governor of Jakarta.",944
1218,ChIJC0oaZ-jtaS4R9kSsGB5ABas,Taman Dadap Merah,achmad taufik,5,Taekwondo Mesta _ Come Join Us _ More Information +62 812-9691-8361,2190
1219,ChIJC0oaZ-jtaS4R9kSsGB5ABas,Taman Dadap Merah,Muluk Wijaya,5,"Can you imagine how wonderful this place a hidden green garden in the middle of south Jakarta city. A quite place to find nature calling, hang out with your family and children, fresh air, etc.",1416
1220,ChIJV_3rrx33aS4R9vCzPVkjlvE,Museum MACAN (Modern and Contemporary Art in Nusantara),uzwaa,4,"Museum macan is one of the most modern museums in town.

Make sure not going in the weekend or public holiday, might be crowded.

Prefer go for weekdays, you can enjoy the art without getting in hurry and distracted by other people.

Spacious place.
Good staff, helpful if we needed.

Recommend   to buy tickets online in advance.

Perfect for museum dates or spend time with family and friends.",2464
1221,ChIJV_3rrx33aS4R9vCzPVkjlvE,Museum MACAN (Modern and Contemporary Art in Nusantara),Christopher S,5,"Museum right now is very interesting to visit. You can bring friends, family, and spending 2-4 hour just to see various art, various style and form and also you can read the info from the art and get the meaning behind of the process and idea

Some say that the art is going to replaced and rotated after 4 months with several art that owned by the museum, and the other from artists.

The last time i know, the price is 35k and if you show your student card you can get discount. The place is up in the second floor and there's a food store under.

It is interesting to see place like this and i hope there will be more of it in Jakarta and other city",462
1222,ChIJV_3rrx33aS4R9vCzPVkjlvE,Museum MACAN (Modern and Contemporary Art in Nusantara),Ardianto Rappe,5,"This place was MAGNIFICENT!! There's a lot of amazing paintings and installations with deep meanings. This place is also huge and comfortable, so don't worry, you'll enjoy your time in here. You can also take a lot of amazing picture in here. But always remember to read the rules in some room, because there's some room where you CAN'T take a picture. And yes! This place is 100% recommended to spending times with friends and families!",258
1223,ChIJV_3rrx33aS4R9vCzPVkjlvE,Museum MACAN (Modern and Contemporary Art in Nusantara),Jasmine Kieu,4,"Love that this museum opted for cashless payment, from purchase the tickets to entering the museum went smoothly, so convenient 👌🏻💯 Various art collections, from paintings to objects display.
You can easily find discounted admission tickets deals online.

The museum located within the complex area, quite difficult for grab driver to pick you up",1032
1224,ChIJV_3rrx33aS4R9vCzPVkjlvE,Museum MACAN (Modern and Contemporary Art in Nusantara),Mona Felicia,5,"😃. Museum inside AKR Building, museum @P3. Better buy tickets via online (have promotion tiket.com). Clean, good health protocols. Overall good museum. Will come back for sure… 1 floor for museum space, quite small space… for my standard.",1382
1225,ChIJCxsyoYIfai4R2v_NEPZlhlY,Jakarta Bird Land,Dollan Dolan,5,"The entrance of Bird Land Jakarta is the same as the SeaWorld entrance. After walking around +/- 150 meters to the sea world, you will see the sign of Bird Land Jakarta. Like most ticket purchases in Ancol, buy the tickets online. It is fast and easy.

The park has two levels, but no worry, the park provides escalators to the second level where you will see an overall view of the park. They also have a small glass bridge that is limited to ten people if you are into this kind of thing.

This place is perfect for young families with small children. Kids can take pictures of birds without additional charge. It is not too big when they get tired, but it is not too small either. The bird park staff also give the opportunity for visitors to hold to a hula hoop as a bird will fly through it. If you take the time, ask the Birdland park staff about birds' behavior. A couple of them know the birds' personality and do their best to have birds on your arm if you ask them. Some children look forward to it but some would refuse it.

The bird show is pretty cool. If you are eager participants, please sit in the front row and be ready with your camera. You'll get a good close-up picture of the eagle.

Overall, it is a decent bird park in Jakarta. Hopefully, as time goes on, the Park will add new bird members.",602
1226,ChIJCxsyoYIfai4R2v_NEPZlhlY,Jakarta Bird Land,Erwin Atmadjaja,5,"Great experience to visit the Jakarta Birdland. You can interact up close with all sorts of Parrots and they have different free flights and educational programs.

I wish they build the site elsewhere and not in the middle of Ancol’s mixed up attraction. There were very few visitors, maybe because it’s quite confusing to find the place.",686
1227,ChIJCxsyoYIfai4R2v_NEPZlhlY,Jakarta Bird Land,Andrian,4,"You can see various bird from caccatoo, owl and eagles. And they will fly around you",210
1228,ChIJCxsyoYIfai4R2v_NEPZlhlY,Jakarta Bird Land,Ricky Adriansjah,5,"Best place to play with all kind of birds and shows.
Toilete is the cleanest and fresh compare to all Toilete in Ancol",1682
1229,ChIJCxsyoYIfai4R2v_NEPZlhlY,Jakarta Bird Land,arief kurniawan,5,Free flights birds,2221
1230,ChIJ_1nySP8dai4RU7hd4de_tv4,Wayang Museum,Philip WB,4,"Situated in the old town, in a rather run down colonial building, this fascinating museum is well with a visit if you are interested in Indonesian culture and it's famous puppetry. How tragic that it is stuffed in a museum! The figures and puppets are so rich in the stories that they would like to tell, and what a treat it would be if children and adults today would  be able to see and hear then again. But that impulse awaits someone who would like to bring it back to life. Highly recommended, so long as your imagination is alive.",1560
1231,ChIJ_1nySP8dai4RU7hd4de_tv4,Wayang Museum,David Tomsic,3,"Even though the entrance fee is only 10.000 IDR (70 cents), a foreigner doesn’t get much of the static display of puppets. At least they should perform a puppet show.",507
1232,ChIJ_1nySP8dai4RU7hd4de_tv4,Wayang Museum,Arjun Naik,3,It’s a interesting museum but most exhibits don’t have a description in English. I would have loved to learn more about this very important aspect of Indonesian culture.,280
1233,ChIJ_1nySP8dai4RU7hd4de_tv4,Wayang Museum,Michelle Young,5,"In this museum, you can expand your knowledge about wayang as well as foreign pupets and traditional  music instrument with your friends. Apart from that, we did various fun activities there, such as: Walking around and explore the wayangs and more that were on display in this museum. We had so much fun coming there and even took pictures of our moments in the museum. Right after finishing our small tour at the Wayang Museum, we decided to buy some souvenirs to commemorate. Despite it's  low admission price, the museum's facilities are equally well maintained. From the toilet to the collection in this museum. This museum is highly recommended to gain more knowledge about the history of Wayang and more.",1350
1234,ChIJ_1nySP8dai4RU7hd4de_tv4,Wayang Museum,Jovellina Verbi Dei Minister,5,"I think the only one puppet show museum in Indonesia. Located in Kota Tua Jakarta, North Jakarta. Easy to find and access. Cheap price.

Many kind of puppet displayed. With good arrangement and lighting, I looks interesting. Also display puppet from around the world. Quite big museum, 2 floor and everything can be accessed by wheelchair with more effort. Also there is a show every specific time.",1082
1235,ChIJfaWSQv8dai4RRQeMZy0D8BI,Jakarta History Museum,vashfly,3,"Visited on weekend, the Kota Tua area is understandably crowded.
Tickets are cheap, can pay in Cash too.

I do believe that they can improve the route&guidance inside the museum so that the flow can be more interesting and not confusing, or to show it there's a story and narrative.

I wish that visitors shouldn't have touched any stuffs inside the museum. I still see some people touching the prasasti/inscription stones and other furnitures.
Also please don't sit in nearby the window just to take a worthy content pictures.",2465
1236,ChIJfaWSQv8dai4RRQeMZy0D8BI,Jakarta History Museum,Kapil Sinha,2,"Plaque translations were in broken English, there was no translation of the timeline. Not much history shown overall. And the staff can’t guide your or answer questions in English.
Nice surrounding plaza area",1118
1237,ChIJfaWSQv8dai4RRQeMZy0D8BI,Jakarta History Museum,Sashiki Tsune,5,"FANTASTIC!! the place is clean, comfortable, warm, not too crowded, the place is beautiful, the collection is complete, and the history is explained in detail from start to finish. There is also a souvenir shop here which is quite expensive, but good!.

The ticket price is very cheap, only 5000 rupiah to enter",1812
1238,ChIJfaWSQv8dai4RRQeMZy0D8BI,Jakarta History Museum,Jovellina Verbi Dei Minister,4,"One of interesting museum in Kota Tau complex. It has just finished after renovation but I think all is not good yet in beginning of 2020. I don't know why but the layout is not good enough. Some places are empty. But other place many all things that just put inside the rooms. In my visiting time, AC is not working well, there is no fan and even window is not opened. It must be some things to be focused on. Beside that, it has prepared to be enjoyed by disabled one. There is wheelchair. Toilet, souvenir store and food corner are also available.",1082
1239,ChIJfaWSQv8dai4RRQeMZy0D8BI,Jakarta History Museum,masbow space,5,this museum is way more better than it is 10 years ago. the ticket price is very affordable. this place is amazing,2356
1240,ChIJR1-O4fDtaS4RvvkqoHT1h_I,Taman Sepat,Tirta Yansen,4,"Been living around the area for few months, and if not because of me trying to find a different routes for walking/jogging/exercising, I would've not know that this park is exist.
I love it, so green and there are a lot of sitting area, it is very well designed.
And the park is wide.
A perfect place to relax on Sunday morning. I'll bring book when i'm coming back.",1996
1241,ChIJR1-O4fDtaS4RvvkqoHT1h_I,Taman Sepat,IsH,5,A nice open green space. A bit hidden from the main road. Big compared to similar park in the area. Full with children in the afternoon.,999
1242,ChIJR1-O4fDtaS4RvvkqoHT1h_I,Taman Sepat,Uni Kusyanti,4,Nice garden. Hidden in the middle of a dense settlement. but unfortunately there is no parking space for the car and the road is narrow for 2 cars,2037
1243,ChIJR1-O4fDtaS4RvvkqoHT1h_I,Taman Sepat,Siera Yankee,5,Great park for hanging out with family or just relaxing. They even have public toilets and in front of it there's a small mosque for you to pray. The park was quite clean and tidy. The officers are standing by to keep the environment clean. Too bad it was quite hard to find the parking lot when you come here by car. It's better if you use motorcycle or bike.,1845
1244,ChIJR1-O4fDtaS4RvvkqoHT1h_I,Taman Sepat,Didik Erma Irawan,5,"Beautiful park, it is not too bad to enjoy a spare time and hang out with our family or friends. We can do several activities in there such as playing and exercise and aerobic activity.",574
1245,ChIJ3QhaoREeai4R0e_zHV4d4kE,Discovery Pulau Seribu,Boobsii Jr,4,Good,398
1246,ChIJ3QhaoREeai4R0e_zHV4d4kE,Discovery Pulau Seribu,Bill Hidayat,5,Good,385
1247,ChIJ3QhaoREeai4R0e_zHV4d4kE,Discovery Pulau Seribu,tajimula wiraguna,5,Where to get on the cable car / gondola station A,2446
1248,ChIJ3QhaoREeai4R0e_zHV4d4kE,Discovery Pulau Seribu,Uung Sutandy78,5,"On this Christmas day, I delivered a package to Pulau Seribu",2043
1249,ChIJ3QhaoREeai4R0e_zHV4d4kE,Discovery Pulau Seribu,moza vincent,5,"want touring or traveling? :D from via ancol which is the best and become a subscriber, Discovery Pulau Seribu. very satisfying and very professional service. keep up the good work!",2365
1250,ChIJf8IvSSD0aS4RGoaqXgFCQ4I,Galeri Indonesia Kaya,Jovellina Verbi Dei Minister,5,"Great place Indonesia culture in the sophisticated way. Located inside Mall Grand Indonesia, same floor with cinema. I love the interior design with some technologies, we can also make our postcard and photo as memory. Sometimes there is show that we can see free of charge. Really recommended place to visit.",1082
1251,ChIJf8IvSSD0aS4RGoaqXgFCQ4I,Galeri Indonesia Kaya,Luke Taylor,3,"A calm and beautiful little look over some of the unique things Indonesia has to offer in terms of food, art, and culture. It's not a long experience to make your way through, so don't expect to stay long. The group of people I went with finished in about 20 minutes or so. Nevertheless, there are some interesting interactive things to play around with, as well as a camera that will print a photo of you for free. One star removed for being a Gallery about Indonesian culture without any other language than Bahasa. Made for a less intuitive visit.",1236
1252,ChIJf8IvSSD0aS4RGoaqXgFCQ4I,Galeri Indonesia Kaya,Agista Jung,4,A quite small museum but contains lots of love for Indonesia. You can visit this place if you want to get interactive experience while studying some part of Indonesian culture. There is regular performance you can enjoy about Indonesia. It’s totally free but don’t miss it!,108
1253,ChIJf8IvSSD0aS4RGoaqXgFCQ4I,Galeri Indonesia Kaya,Vivesyes,4,"Love the place. Although it's located inside one of the biggest mall in Jakarta, it feels like different space, feels homey and relax. The shows here are majority free. So this place can be alternative for you all who love watching a good show related to indonesian culture.",2069
1254,ChIJf8IvSSD0aS4RGoaqXgFCQ4I,Galeri Indonesia Kaya,Astuti Handoko19,5,"Love this place very much. It educates us about cultures of Indonesia, traditional games, as well as the tradional clothes of indonesia. You can watch some performances.  To avoid queuing, it is suggested to book online.",300
1255,ChIJDUACz_r1aS4R4sRdYI9wVjI,Pusat Wisata Kuliner JTS Kemayoran,feryan tanjung,5,Good,2282
1256,ChIJDUACz_r1aS4R4sRdYI9wVjI,Pusat Wisata Kuliner JTS Kemayoran,kampret aspal chanel,5,Top,2334
1257,ChIJDUACz_r1aS4R4sRdYI9wVjI,Pusat Wisata Kuliner JTS Kemayoran,Alif Gunawan,5,Ok,169
1258,ChIJDUACz_r1aS4R4sRdYI9wVjI,Pusat Wisata Kuliner JTS Kemayoran,Bagus Hendra,3,"Not bad for coffee
But it is not recommended to look for heavy food
I came here at 2 o'clock. There were only coffee shops and places for young people to hang out
The parking lot is not wide enough
Parking at stall A Have to drink coffee at stall A too
There is an art stage as well
There are also public toilets",347
1259,ChIJDUACz_r1aS4R4sRdYI9wVjI,Pusat Wisata Kuliner JTS Kemayoran,AZIZ RIYADI,4,"Watch out, the place is noisy, every stall is fighting mechanical music, it's not recommended for healing awokwkwk",33
1260,ChIJn1laO6izzS0RzIjQ0qj2jA8,Bukit Merese,ly w.,5,"You have to pay for the entry ticket to climb up the hill. The entry ticket is cheap, only IDR 10,000. You can go there by car or motorcycle. The road is full of sand, so you have to be really careful when you ride a motorcycle. On the way to the hill, I saw a tourist fell of the motorcycle and her feet got sprained. That's why I recommend you to go there by car. You have to walk around 30-45 minutes to get to the hillside. There are many monkey on the hill, so take a good care of your belongings.",2350
1261,ChIJn1laO6izzS0RzIjQ0qj2jA8,Bukit Merese,Sofia Yumna Ariba,5,"Watching sunset view from here was really amazing! Although the day when I come was a cloudy day, I still can enjoy a nice waving sound from here. If you planning a cozy picnic, this place will be a good recommendation. Just remember to keep your trash and do not littering. Cheers!",1873
1262,ChIJn1laO6izzS0RzIjQ0qj2jA8,Bukit Merese,Derek,5,"One of the best views in Kuta Lombok with or without a sunset (other spot is at Ashtari Yoga).

If you want to catch the sunset I suggest getting there at least half an hour early for two reasons: 1) the sun sets behind hills so if you're late you'll probably miss it, and 2) it can get crowded and if you want a good spot you'll have to claim it (there were around 150 people during the sunset on a weekday; mix of locals and tourists).

The atmosphere is a bit festive (kind of like a small country fair) with vendors selling BBQ corn, snacks and beer.

There is a new road that will take you all the way up to the top via car or scooter--no hiking required. Entrance fee collected by locals was 10k rupiah (felt a bit scammy but not any different than parking access at the local beaches).",539
1263,ChIJn1laO6izzS0RzIjQ0qj2jA8,Bukit Merese,Taylor,3,"Great view for the sunset. It’s actually a very beautiful place, minus all the garbage. The only downside is the scammers in the parking lot asking for “10k for parking”. I’m 99% sure they are not official. Considering there is garbage everywhere and the parking area isn’t well kept, I have no idea what you’re paying for. But it’s a pretty smart hustle I gotta hand it to them.

The view for the sunset is amazing though. Worth being hustled for 10k, but it rubbed me the wrong way being hassled for parking when I was quite sure it was a scam.",1970
1264,ChIJn1laO6izzS0RzIjQ0qj2jA8,Bukit Merese,Paul Stansfield,5,"Beautiful views in all directions.  Can see both sunset and sunrise over different bays.  Some locals come here to fly eagles, which are very impressive when they fly up close.",1555
1265,ChIJD87VUP_VzS0RM4YPd7ICqSE,Sendang Gile Waterfall,Zoe Warden,5,"Amazing waterfall. Bit of an off road walk to get there from the smaller waterfall. Clear pathway. Locals try to pressure you to get a guide but it is not needed unless you’re physically challenged. Have to wade through a couple of shallow streams to get to the main waterfall. So worth it and adds to the fun. Be aware, as soon as you get near the waterfall you will get soaked from the mist so keep valuables in a waterproof bag or don’t bring them. Costs 20k per person to get in.",2182
1266,ChIJD87VUP_VzS0RM4YPd7ICqSE,Sendang Gile Waterfall,Fara A,5,"Totally worth visiting in Lombok. Worth all the winding road drive up north. Thank you our local guide Adit for taking us in and out safely. I do feel like visitors tend to overlook the better choice of hiring local guide, thinking they can find the waterfall themselves easily. There are wild monkeys waiting to grab your stuffs along the way, and having a local guide at least made us feel safer as he knows how to handle these wild animals. He also took us on alternative exit upon going out of the waterfall, which was simply amazing as we walked through a tunnel with mountain water flowing through. Amazing experience!",724
1267,ChIJD87VUP_VzS0RM4YPd7ICqSE,Sendang Gile Waterfall,Katrina Drebit,5,"Absolutely stunning falls, we were bombarded by locals when we parked saying we “needed a guide as 5 tourists were bit by monkeys recently” they were offering 100k per person, we had a few in our group who were terrified of monkeys so we haggled down the price to 200k for 3 and went. The path was very smooth fully paved the whole time to the first waterfall. The second waterfall is through a lot of water (only ankle deep) and more off the beaten trail so it was honestly very nice to have a guide!! He was also very funny and gave us some riddles. You definitely can do this without a guide but might as well get a guide and support the community. The waterfalls cannot really be swam in, the 2nd is too strong and the first doesn’t really have a pool but you can go under the falls if you want. Also we saw ZERO monkeys.",1127
1268,ChIJD87VUP_VzS0RM4YPd7ICqSE,Sendang Gile Waterfall,Diego Llumigusin,5,"Amazing waterfalls in this park. The entrance for foreigners is 20k but if you can speak a small amount of bahasa you can get the local price of 10k. The local guide is honestly not needed and they try and confuse tourists by implying that their service is necessary to see the waterfalls. It is not. You can go on your own. The first waterfall is only a few steps down from the entrance. The second will take you 15-25 minutes depending on how quickly you wade through the stream.

Tips: get some reef shoes or equivalent. Will make life so much easier to reach the second waterfall. The path is not clearly marked to the second waterfall so if you go at a quiet time and there aren’t people to follow, keep an eye on the man made wall (rocks trapped with wire). There will be a path behind that if you find yourself on the ‘wrong’ side of the stream. Monkeys can block the path and appear aggressive. Best not to actually engage with them but if you pick up a rock. Throw it up in the air a couple of times. They will get the message and get out of your way quickly enough.",577
1269,ChIJD87VUP_VzS0RM4YPd7ICqSE,Sendang Gile Waterfall,Karolis,5,"Lovely waterfall a short 30 min hike from the village. The trail takes you through the jungle, some steps, rocks, a bridge and a river. You will have to step into the river to cross it and rocks may be slippery, so pick footwear accordingly.
The entrance is paid.",1122
1270,ChIJsy7ji2gHzS0RW2G7mBJaK0o,Pantai Seger Kuta Lombok,Taylor,5,Very nice place to hike up and watch the sunset. The only downside is the scammers in the parking lot sitting around asking for 10k IDR for “parking” which is probably a total scam because they do absolutely nothing. The view is nice but the local scammers aren’t a nice touch.,1970
1271,ChIJsy7ji2gHzS0RW2G7mBJaK0o,Pantai Seger Kuta Lombok,Nor Azraai,5,"If you guys stay at Kuta Beach area at mandalika, you guys should visit here Bukit Seger. Is worth it to take the picture here with the backview of Mandalika Circuit.
- is always very hot here at Bukit Seger
- need to pay entrance and also parking
- entrance here is beside Novotel hotel
- many tourist also going here",1491
1272,ChIJsy7ji2gHzS0RW2G7mBJaK0o,Pantai Seger Kuta Lombok,Kharisma Sari,5,"Seger Beach is just a short drive to the east of Kuta Beach and shares the same coastline. The easiest way to access the beach is by hiring a scooter for the day, with clear signs leading you there. Seger Beach brings an array of colourful and active underwater life, making it a hotspot for snorkellers.

On any given day, you will see surfers, swimmers and sunbathers scattered across the beach. Seger Beach is a quieter alternative to Kuta Beach with a different aspect and view of the water. The beach has a local warung (cafe) beside it and other restaurants nearby so you can easily spend the day there.

Should you visit during February, there is the Bau Nyale ceremony where locals go out to catch sea worms (Nyale) along the beach. The purpose of this is believed to be part of the incarnation of Princess Mandalika.

There are a number of accommodation options in Kuta, making it easy to plan your stay. The hills surrounding Seger Beach bring an incredible vantage point over the water. Take a short walk up one of the many hills and experience a new outlook of Seger Beach and other surrounding shores. The sunset from here is also a spectacular sight.

During your visit to Lombok, indulge in Seger Beach’s quieter pace, and stunning turquoise water as an alternative to Kuta Beach.",1150
1273,ChIJsy7ji2gHzS0RW2G7mBJaK0o,Pantai Seger Kuta Lombok,Sofi Reksoyudo,5,"out of all those lovely beaches in Lombok, I'd have to say this is my favorite! not only because of the natural beauty of the landscape also because of the fascinating folklore about this princess called Mandalika! very serene perfect for healing or just escape for a day! and oh yeah the texture of the sand is unique as well sort of like pepper",1872
1274,ChIJsy7ji2gHzS0RW2G7mBJaK0o,Pantai Seger Kuta Lombok,Jhonsi P Purba,5,"Not far from the Mandalika circuit, there is a beautiful side around it, namely Seger Beach. Or you could say it's at the back of the Mandalika circuit. There are some tourists who are swimming or surfing at this beach.
When entering this place there is a distribution fee of ten thousand rupiah for each car unit.
We don't swim here, we just enjoy the beautiful scenery with photo spots which are the most amazing.
This beach is no less beautiful than any beach.  Come play here .. The beach is still natural ..",1051
1275,ChIJffeF0FwuzC0RMV3_B9KDAPM,Bukit Selong,Frilley De,5,"there's no queue on entry gate. peaceful place, but so shiny in the morning.

don't forget to bring your hat.
flying Drone has no charge. Brings your Drone along cuz the view is so good 🥰",789
1276,ChIJffeF0FwuzC0RMV3_B9KDAPM,Bukit Selong,herbert h,4,"There are two view points, they closed the access in between to charge two tickets at 10k for foreigners. If you had to chose one chose number 2 (higher and more lovely). Number one is ok and at entrance they are building a new historical village out of nothing with clay and tatchered roof. If you want to avoid ticket for number 1, instead of entering the car park near the new village just keep walking straight and then on your right you will see the small hill you can easily climb up. The parking is free for both entrances to 1 and 2",2301
1277,ChIJffeF0FwuzC0RMV3_B9KDAPM,Bukit Selong,Adrian Chin,5,"A mindful advice that there are a few steps to climb up to the mountain view.
Beautiful place which perfect landscape. Strongly recommend to pay a visit and with drone shot is damn nice.",93
1278,ChIJffeF0FwuzC0RMV3_B9KDAPM,Bukit Selong,Travel Ralph,5,"Beautiful sightseeing spot. You have a nice view on the field and the volcano.
You also can climb a bit more up on the mountain.
Parking costs 10k per person.",2013
1279,ChIJffeF0FwuzC0RMV3_B9KDAPM,Bukit Selong,Kaja Gensetter,3,"They seem to have a competition going on there because they built a fence between the two sights and you have to pay each time 10k. So if you want to go to the top sight, which is much nicer, then make sure to stop at the first viewpoint. I got there in the dark, so I missed the spot.",1113
1280,ChIJaf7F1c0AzS0RqjghvCiRNe0,Batu Payung,Jenna Binley,1,"This sea stack no longer exists unfortunately, we think it has naturally eroded over time. We trekked over a headland to where it said it was on Google maps and there was nothing there. However, there was still a beautiful beach but just so you are aware unlike we were that there is longer a tall sea formation there to see!",1040
1281,ChIJaf7F1c0AzS0RqjghvCiRNe0,Batu Payung,FWPN,5,"Unique formation of one huge rock.

Very very challenging to get here by boat and by hiking a hill and down. But worth the effort to get beautiful shots.

There are small children who offers their photography skill and service and trus me they are so good! You might wanna use their service and get lots of good pictures for a small amount of kindness. They are also funny and talkative.",701
1282,ChIJaf7F1c0AzS0RqjghvCiRNe0,Batu Payung,Footprints For Two Travel,3,"The Batu rock (Umbrella shape famous for photos has crumbled down). The track gets very hard and tricky when hiking up and down the hill (if you follow Google maps). You get cut up big time by thorns and nettles, not worth it. Park your scooter up and pay 10,000 but then walk around the big hill to the end of the island to see a Gili Island. We did that on the way back and was annoyed at ourselves for going the long way the first time. In all honestly, it's now not worth the time...But see for yourselves.",777
1283,ChIJaf7F1c0AzS0RqjghvCiRNe0,Batu Payung,Jeffry Tjandra Widjaja,5,"Nice place for selfie, better come in the morning or afternoon and if you come on foot bring water for drink, use sandals because sand will get into your shoes",1038
1284,ChIJaf7F1c0AzS0RqjghvCiRNe0,Batu Payung,Juergen Kaehler,5,"Amazing Umbrella Stone. Many tourist came by boat
We made it per feet. Exhausted, but happy!",1088
1285,ChIJew01E4bJzS0Rci_d58ZISbM,Wisata Alam Aiknyet,Sayyid Alie Alhaddar,5,This is a natural public swimming pool in west Lombok island. The best place for reduced our strees and forget about life problems. Fresh air and Cold natural water from pure water soil near of Rinjani mountain. So many traditional foods ready for lunch like Sate Bulayak. And if you visit here with your romantic couple you have a lot of private location for talking and maybe kissing 😂,1815
1286,ChIJew01E4bJzS0Rci_d58ZISbM,Wisata Alam Aiknyet,agus kristanto,3,"Fresh water, good for swimming but need improvment for public facilities",2195
1287,ChIJew01E4bJzS0Rci_d58ZISbM,Wisata Alam Aiknyet,Dewi Sartika,4,"Coming here during the pandemic, you have to arrived quite early to avoid crowd. I love the natural setting and the clear water. Needs an upgrade on the food seller kiosks. You may want to check along the river way to the small waterfalls at thr back. I think it is quite safe for children since it is not deep. But, parental supervision is need for children under 10 yo.

I only paid 5K for entry and 5K for motorbike parking. I brought my own food since it’s pandemic. The food sellers mostly sell Sate Bulayak and snacks and drinks.",554
1288,ChIJew01E4bJzS0Rci_d58ZISbM,Wisata Alam Aiknyet,Prayoga Maturangga,5,"The kind of place that I like it.. Very natural scene with fresh air. Got a hard time when I was visit this place beacuse the maps show me a wrong direction.. The entrance just 10K rupiah, there a lot of big tree and it famous cold water pool which Aik nyet sesaot mean cold water sesaot",1577
1289,ChIJew01E4bJzS0Rci_d58ZISbM,Wisata Alam Aiknyet,Adit R Alfath,5,There are so many things to see here. It's a true nature lovers' paradise. Dreaming of having yummy foods by the nature river inside a lush greenery jungle? Be here!,87
